,movieId,genres,movie_title,director_name,actor_1_name,actor_2_name,actor_3_name,plot_keywords
2096,40614,Drama|Thriller,Derailed,Mikael Håfström,Denis O'Hare,RZA,Xzibit,drink|hotel|police|staged rape|thief
2097,72424,Action|Thriller,Derailed,Mikael Håfström,Denis O'Hare,RZA,Xzibit,drink|hotel|police|staged rape|thief
2098,40629,Drama|Romance,Pride & Prejudice,Joe Wright,Talulah Riley,Brenda Blethyn,Simon Woods,bachelor|england|gentleman|georgian|love
2099,40815,Adventure|Fantasy|Thriller|IMAX,Harry Potter and the Goblet of Fire,Mike Newell,Robert Pattinson,Daniel Radcliffe,Rupert Grint,fire|goblet|magic|tournament|wizard
2100,40819,Drama|Musical|Romance,Walk the Line,James Mangold,Sandra Ellis Lafferty,Dallas Roberts,Tyler Hilton,1960s|accident|concert|guitar|prison
2101,40826,Drama|Musical|Romance,Rent,Chris Columbus,Rosario Dawson,David Fine,Jesse L. Martin,aids|hiv positive|lawyer|new york city|roommate
2102,40887,Drama|Romance,Lonesome Jim,Steve Buscemi,Kevin Corrigan,Seymour Cassel,Mary Kay Place,bail|coma|dart board|indiana|ladder factory
2103,41285,Crime|Drama|Romance,Match Point,Woody Allen,Scarlett Johansson,Mark Gatiss,Penelope Wilton,extramarital affair|infidelity|irony of fate|surprise ending|tennis
2104,41571,Drama|Romance,Memoirs of a Geisha,Rob Marshall,Li Gong,Mako,Karl Yune,coming of age|geisha|japan|jealousy|love
2105,41724,Documentary,Wal-Mart: The High Cost of Low Price,Robert Greenwald,Lee Scott,Jon Hunter,Matt Hunter,greed|pollution|slave labor|truth|wal mart
2106,41997,Action|Crime|Drama|Thriller,Munich,Steven Spielberg,Ayelet Zurer,Moritz Bleibtreu,Mathieu Amalric,arab|black september|israel|jew|munich olympics
2107,42004,Adventure|Comedy|Drama,Transamerica,Duncan Tucker,Kevin Zegers,Felicity Huffman,Paul Borghese,bail|male full frontal nudity|sex change|stepfather|transsexual
2108,42009,Adventure|Comedy,Cheaper by the Dozen 2,Adam Shankman,Taylor Lautner,Tom Welling,Alyson Stoner,children|competition|rival|second part|vacation
2109,42638,Comedy|Drama,Grand Theft Parsons,David Caffrey,Marley Shelton,Scott Adsit,Jim Cody Williams,guitar|hearse|manager|musician|singer
2110,42721,Action|Fantasy,BloodRayne,Uwe Boll,Meat Loaf,Udo Kier,Michael Paré,escape|half human|king|vampire|vampire hunter
2111,42723,Horror,Hostel,Eli Roth,Jay Hernandez,Takashi Miike,Rick Hoffman,bratislava|hostel|sadistic horror|torture|travel
2112,42725,Comedy,Grandma's Boy,Nicholaus Goossen,Linda Cardellini,Joel David Moore,Shirley Jones,co worker|game tester|loss of virginity|roommate|snack
2113,110048,Action|Comedy|Romance,Grandma's Boy,Nicholaus Goossen,Linda Cardellini,Joel David Moore,Shirley Jones,co worker|game tester|loss of virginity|roommate|snack
2114,42730,Drama,Glory Road,James Gartner,Mehcad Brooks,Austin Nichols,Derek Luke,coach|college basketball|national championship|ncaa|texas
2115,42732,Comedy,Last Holiday,Wayne Wang,LL Cool J,Alicia Witt,Timothy Hutton,chef|congressman|cook|hotel|senator
2116,91666,Comedy|Drama|Romance,Last Holiday,Wayne Wang,LL Cool J,Alicia Witt,Timothy Hutton,chef|congressman|cook|hotel|senator
2117,42734,Animation|Children|Comedy,Hoodwinked!,Cory Edwards,Anne Hathaway,Chazz Palminteri,Jim Belushi,animal|axe|red riding hood|wolf|woodsman
2118,42738,Action|Fantasy|Horror,Underworld: Evolution,Len Wiseman,Sophia Myles,Tony Curran,Derek Jacobi,death|feud|forbidden love|vampire|werewolf
2119,43333,Drama|Romance,Water,Deepa Mehta,John Abraham,Lisa Ray,Seema Biswas,ashram|india|love|tradition|widow
2120,43419,Action|Comedy|Crime|Western,Bandidas,Joachim Rønning,Salma Hayek,Sam Shepard,Dwight Yoakam,bank|cleavage|farmer|female gunfighter|mexico
2121,43460,Comedy|Drama,Tristram Shandy: A Cock and Bull Story,Michael Winterbottom,Steve Coogan,Shirley Henderson,Dylan Moran,actor playing himself|battle|boots|penis|womb
2122,43558,Action|Comedy|Crime,Big Momma's House 2,John Whitesell,Chloë Grace Moretz,Nia Long,Marisol Nichols,cheerleading|fbi|fbi agent|nanny|undercover
2123,43560,Children|Comedy|Fantasy,Nanny McPhee,Kirk Jones,Colin Firth,Kelly Macdonald,Imelda Staunton,father|governess|magic|nanny|widower
2124,43679,Horror|Mystery|Thriller,Final Destination 3,James Wong,Chelan Simmons,Gina Holden,Crystal Lowe,amusement park|death|fate|premonition|roller coaster
2125,43744,Comedy|Drama|Romance,Imagine Me & You,Ol Parker,Celia Imrie,Ben Miles,Darren Boyd,florist|friend|friendship|lesbian|love
2126,43869,Adventure|Animation|Children|Comedy,Curious George,Matthew O'Callaghan,Will Ferrell,Frank Welker,Alexander Gould,hat|monkey|museum|shrine|yellow
2127,43871,Crime|Drama|Thriller,Firewall,Richard Loncraine,Jimmy Bennett,Harrison Ford,Mary Lynn Rajskub,architect|bank|cayman islands|meeting|murder
2128,43908,Drama,London,Hunter Richards,Jason Statham,Chris Evans,Dane Cook,bar|coke|drugs|party|snorting
2129,70948,Documentary,London,Hunter Richards,Jason Statham,Chris Evans,Dane Cook,bar|coke|drugs|party|snorting
2130,43914,Drama,Winter Passing,Adam Rapp,Zooey Deschanel,Will Ferrell,Dallas Roberts,love|michigan|musician|novelist|student
2131,43917,Action|Adventure|Drama|Romance,Eight Below,Frank Marshall,Paul Walker,Bruce Greenwood,Wendy Crewson,antarctica|dog|siberian husky|sled dog|survival
2132,43919,Comedy|Romance,Date Movie,Aaron Seltzer,Alyson Hannigan,Carmen Electra,Fred Willard,female protagonist|greek|overweight|spoof|wedding planner
2133,43926,Animation|Children,Doogal,Dave Borthwick,Jimmy Fallon,Kylie Minogue,Jon Stewart,diamond|lava|magic|mountain|sorcerer
2134,43928,Action|Fantasy|Sci-Fi|Thriller,Ultraviolet,Kurt Wimmer,Milla Jovovich,Cameron Bright,Nick Chinlund,boy|disease|hemophagia|speed|vampire
2135,43930,Comedy|Romance,Just My Luck,Donald Petrie,Samaire Armstrong,Carlos Ponce,Faizon Love,bad luck|band|kiss|luck|masquerade
2136,43932,Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,Pulse,Jim Sonzero,Ian Somerhalder,Christina Milian,Rick Gonzalez,cell phone|computer|computer hacker|e mail|technology
2137,128215,Horror|Sci-Fi|Thriller,Pulse,Jim Sonzero,Ian Somerhalder,Christina Milian,Rick Gonzalez,cell phone|computer|computer hacker|e mail|technology
2138,43936,Crime|Thriller,16 Blocks,Richard Donner,Bruce Willis,David Zayas,Sasha Roiz,alcoholic|courthouse|detective|jail|witness
2139,44004,Comedy|Romance,Failure to Launch,Tom Dey,Bradley Cooper,Matthew McConaughey,Zooey Deschanel,friend|intervention|moving|secret|slacker
2140,44191,Action|Sci-Fi|Thriller|IMAX,V for Vendetta,James McTeigue,Natalie Portman,Eddie Marsan,Rupert Graves,dystopia|freedom|government|revolution|terrorist
2141,44193,Comedy|Romance,She's the Man,Andy Fickman,Channing Tatum,Alexandra Breckenridge,Laura Ramsey,disguise|roommate|school|soccer|twin
2142,44195,Comedy|Drama,Thank You for Smoking,Jason Reitman,J.K. Simmons,Cameron Bright,Todd Louiso,cigarette smoking|lobbyist|political satire|reporter|tobacco industry
2143,44197,Comedy|Crime|Drama,Find Me Guilty,Sidney Lumet,Peter Dinklage,Vin Diesel,Alex Rocco,court|drugs|judge|mafia|mobster
2144,44199,Crime|Drama|Thriller,Inside Man,Spike Lee,Denzel Washington,James Ransone,Peter Gerety,bank|detective|negotiation|police|robber
2145,44204,Crime|Drama,Tsotsi,Gavin Hood,Terry Pheto,Nambitha Mpumlwana,Rapulana Seiphemo,baby|bathing a baby|criminal|slum|vomiting
2146,44225,Children|Comedy|Fantasy,Aquamarine,Elizabeth Allen Rosenbaum,Tammin Sursok,Joanna 'JoJo' Levesque,Dichen Lachman,beach|love|mermaid|storm|swimming
2147,44613,Drama,Take the Lead,Liz Friedlander,Alfre Woodard,Yaya DaCosta,Jasika Nicole,ballroom|dance|dance teacher|student|teacher
2148,44665,Crime|Drama|Mystery,Lucky Number Slevin,Paul McGuigan,Bruce Willis,Morgan Freeman,Dorian Missick,coroner|death|gay son|love|mistaken identity
2149,44665,Crime|Drama|Mystery,Lucky Number Slevin,Paul McGuigan,Bruce Willis,Morgan Freeman,Dorian Missick,coroner|death|gay son|love|mistaken identity
2150,44694,Comedy|Drama,Volver,Pedro Almodóvar,Carmen Maura,Lola Dueñas,Antonio de la Torre,abusive father|child abuse|death|rape|secret
2151,44709,Drama,Akeelah and the Bee,Doug Atchison,Curtis Armstrong,Sean Michael Afable,Tzi Ma,national spelling bee|principal|school principal|spelling|spelling bee
2152,44729,Comedy,Larry the Cable Guy: Health Inspector,Trent Cooper,Thomas F. Wilson,Larry the Cable Guy,Megyn Price,diner|food poisoning|health inspector|restaurant|undercover
2153,44731,Horror|Sci-Fi|Thriller,Stay Alive,William Brent Bell,Adam Goldberg,Frankie Muniz,Samaire Armstrong,countess|game reality crossover|ghost|group of friends|tower
2154,44759,Crime|Drama|Mystery|Thriller,Basic Instinct 2,Michael Caton-Jones,Charlotte Rampling,Indira Varma,Neil Maskell,drugs|murder|psychiatrist|scotland yard|sex
2155,44815,Drama,ATL,Chris Robinson,T.I.,Adam Boyer,Malika,high school|rollerskating rink|spelman college|twin|voice over narration
2156,44844,Comedy,Phat Girlz,Nnegest Likké,Mo'Nique,Jimmy Jean-Louis,Joyful Drake,female protagonist|size positive|thin|title directed by female|wet dream
2157,44849,Action|Animation|Film-Noir|Sci-Fi|Thriller,Renaissance,Christian Volckman,Romola Garai,Catherine McCormack,Kevork Malikyan,future|kidnapping|missing file|paris france|year 2054
2158,44864,Comedy|Drama|Romance,Friends with Money,Nicole Holofcener,Greg Germann,Marin Hinkle,Jake Cherry,friend|friendship|marital problem|money problems|nervous breakdown
2159,44892,Drama|Mystery,I Love Your Work,Adam Goldberg,Judy Greer,Marisa Coughlan,Nicky Katt,film student|marriage|mental breakdown|movie star|obsession
2160,44949,Children|Comedy,Hoot,Wil Shriner,Logan Lerman,Neil Flynn,Tim Blake Nelson,fight|florida|montana|owl|school
2161,44972,Comedy|Horror,Scary Movie 4,David Zucker,Beau Mirchoff,Carmen Electra,Regina Hall,female nudity|male nudity|parody|reference to myspace|sequel
2162,44974,Drama|Thriller,Hard Candy,David Slade,Odessa Rae,G.J. Echternkamp,Patrick Wilson,chatting|missing person poster|online dating|photographer|sexual predator
2163,45003,Fantasy|Horror|Mystery|Thriller,Shutter,Masayuki Ochiai,James Kyson,David Denman,Daisy Betts,car accident|japan|newlywed|photograph|photographer
2164,59715,Horror|Mystery|Thriller,Shutter,Masayuki Ochiai,James Kyson,David Denman,Daisy Betts,car accident|japan|newlywed|photograph|photographer
2165,45081,Fantasy|Horror|Thriller,Silent Hill,Christophe Gans,Radha Mitchell,Deborah Kara Unger,Alice Krige,gothic|police|police officer|silent hill|sleepwalking
2166,45106,Comedy|Drama,American Dreamz,Paul Weitz,Judy Greer,Dennis Quaid,Chris Klein,chief of staff|contest|president|singing|terrorist
2167,45186,Action|Adventure|Thriller,Mission: Impossible III,J.J. Abrams,Philip Seymour Hoffman,Tom Cruise,Eddie Marsan,arms dealer|fictional government agency|mission|rescue|vatican
2168,45210,Crime|Drama,United 93,Paul Greengrass,Christian Clemenson,David Alan Basche,Susan Blommaert,flight|passenger|plane|september 11 2001|terrorist
2169,45221,Comedy,Stick It,Jessica Bendinger,Jeff Bridges,Vanessa Lengies,John Patrick Amedori,coach|gymnastics|houston texas|teenager|texas
2170,45382,Drama|Romance,Down in the Valley,David Jacobson,Hunter Parrish,Bruce Dern,Rory Culkin,beach|cowboy|cowboy hat|neo western|valley
2171,45431,Adventure|Animation|Children|Comedy,Over the Hedge,Tim Johnson,Bruce Willis,Steve Carell,Catherine O'Hara,bear|food|forest|raccoon|turtle
2172,45442,Action|Adventure|Thriller|IMAX,Poseidon,Wolfgang Petersen,Jimmy Bennett,Mike Vogel,Andre Braugher,cruise|escape|ocean|passenger|water
2173,45499,Action|Sci-Fi|Thriller,X-Men: The Last Stand,Brett Ratner,Hugh Jackman,Kelsey Grammer,Daniel Cudmore,battle|mutant|outrage|walking through a wall|x men
2174,45503,Drama,Peaceful Warrior,Victor Salva,Scott Mechlowicz,Tim DeKay,Agnes Bruckner,college|college athlete|comeback|gymnast|olympics
2175,45508,Drama,Wah-Wah,Richard E. Grant,Emily Watson,Julie Walters,Miranda Richardson,alcoholic|alcoholic father|stepmother|swaziland|unfaithful wife
2176,45512,Comedy,Keeping Up with the Steins,Scott Marshall,Miranda Cosgrove,Jami Gertz,Carter Jenkins,bar mitzvah|carried in a chair|hebrew|party|rite of passage
2177,45517,Animation|Children|Comedy,Cars,John Lasseter,John Ratzenberger,Cheech Marin,George Carlin,car|desert|route 66|tow truck|truck
2178,45666,Comedy,Nacho Libre,Jared Hess,Ana de la Reguera,Moises Arias,Héctor Jiménez,lucha libre|monastery|nun|orphan|wrestling
2179,45672,Adventure|Comedy|Drama|Fantasy|Romance,Click,Frank Coraci,Adam Sandler,Cameron Monaghan,Julie Kavner,architect|frozen time|obese man|remote control|stopped time
2180,45722,Action|Adventure|Fantasy,Pirates of the Caribbean: Dead Man's Chest,Gore Verbinski,Johnny Depp,Orlando Bloom,Jack Davenport,box office hit|giant squid|heart|liar's dice|monster
2181,45726,Comedy,"You, Me and Dupree",Anthony Russo,Todd Stashwick,Billy Gardell,Amanda Detmer,best friend|foot fetish|houseguest|newlywed|wedding
2182,45728,Comedy,Clerks II,Kevin Smith,Ethan Suplee,Jason Mewes,Brian O'Halloran,fast food|fast food restaurant|new jersey|quick stop|restaurant
2183,45730,Drama|Fantasy|Mystery,Lady in the Water,M. Night Shyamalan,Bryce Dallas Howard,Freddy Rodríguez,Bob Balaban,apartment|bedtime story|eagle|stuttering|swimming pool
2184,45732,Comedy|Fantasy|Romance,My Super Ex-Girlfriend,Ivan Reitman,Rainn Wilson,Eddie Izzard,Wanda Sykes,architect|boyfriend girlfriend relationship|superhero|superhero spoof|supernatural power
2185,45880,Drama|Romance,Marie Antoinette,Sofia Coppola,Kirsten Dunst,Shirley Henderson,Rip Torn,austria|cake|france|queen|versailles
2186,48700,Drama|Romance,Marie Antoinette,Sofia Coppola,Kirsten Dunst,Shirley Henderson,Rip Torn,austria|cake|france|queen|versailles
2187,45928,Documentary,Who Killed the Electric Car?,Chris Paine,Ed Begley Jr.,Phyllis Diller,Colette Divine,california|car|reference to ralph nader|technology|u.s. president
2188,46062,Children|Comedy|Drama|Musical|Romance,High School Musical,Kenny Ortega,Lucas Grabeel,Corbin Bleu,Olesya Rulin,audition|basketball|high school|singing|teenager
2189,46530,Action|Adventure|Sci-Fi|IMAX,Superman Returns,Bryan Singer,Kevin Spacey,Marlon Brando,Frank Langella,crystal|epic|lex luthor|lois lane|return to earth
2190,46572,Drama|Thriller,Edmond,Stuart Gordon,Joe Mantegna,Dulé Hill,Jeffrey Combs,bipolar disorder|sodomy|stabbing|street life|violence
2191,46578,Adventure|Comedy|Drama,Little Miss Sunshine,Jonathan Dayton,Steve Carell,Steven Christopher Parker,Jill Talley,gay|graduate student|sister sister relationship|sprite|uncle nephew relationship
2192,46723,Drama|Thriller,Babel,Alejandro G. Iñárritu,Brad Pitt,Harriet Walter,Dermot Crowley,american|destiny|mexican border|multiple perspectives|muslim
2193,46770,Adventure|Musical|Romance|Sci-Fi,Krrish,Rakesh Roshan,Naseeruddin Shah,Rekha,Sharat Saxena,breaking the fourth wall|breaking the fourth wall by talking to the audience|computer|mask|singapore
2194,46788,Horror|Sci-Fi,Prophecy,John Frankenheimer,Talia Shire,Richard Dysart,Robert Foxworth,cabin|monster|monster movie|paper mill|pollution
2195,46850,Documentary,Wordplay,Patrick Creadon,Ken Burns,Bill Clinton,Bob Dole,comedian|crossword puzzle|editor|new york times|puzzle
2196,46919,Drama,End of the Spear,Jim Hanon,Chase Ellison,Chad Allen,Jack Guzman,death|missionary|spear|speared to death|tribe
2197,46948,Animation|Children|Fantasy|Mystery,Monster House,Gil Kenan,Steve Buscemi,Jon Heder,Catherine O'Hara,babysitter|halloween|house|neighbor|suburb
2198,46965,Action|Comedy|Horror|Thriller,Snakes on a Plane,David R. Ellis,Lin Shaye,Kenan Thompson,Rachel Blanchard,baby rattle|famous line|murder|passenger|snake
2199,46965,Action|Comedy|Horror|Thriller,Snakes on a Plane,David R. Ellis,Lin Shaye,Kenan Thompson,Rachel Blanchard,baby rattle|famous line|murder|passenger|snake
2200,46967,Comedy|Fantasy|Mystery,Scoop,Woody Allen,Scarlett Johansson,Kevin McNally,Geoff Bell,english garden|fake drowning|fake parent|musical instrument|poker the card game
2201,46970,Action|Comedy,Talladega Nights: The Ballad of Ricky Bobby,Adam McKay,Will Ferrell,Leslie Bibb,Gary Cole,car racing|french|friend|nascar|racing
2202,46972,Action|Comedy|Fantasy|IMAX,Night at the Museum,Shawn Levy,Robin Williams,Rami Malek,Steve Coogan,chaos|museum|museum of natural history|night watchman|watchman
2203,46974,Drama,World Trade Center,Oliver Stone,Nicolas Cage,Jay Hernandez,Armando Riesco,based on true story|police|rescue|rubble|trapped
2204,47200,Action|Thriller,Crank,Mark Neveldine,Jason Statham,Edi Gathegi,Jose Pablo Cantillo,assassin|cult film|doctor|heart|poison
2205,47382,Drama|Romance,Step Up,Anne Fletcher,Channing Tatum,Alyson Stoner,Josh Henderson,dance|dancer|school|showcase|student
2206,47384,Adventure|Comedy|Drama|Fantasy,Zoom,Peter Hewitt,Kevin Zegers,Rip Torn,Thomas F. Wilson,bruise|female hero|super strength|superhero|teenage superhero
2207,47423,Drama,Half Nelson,Ryan Fleck,Ryan Gosling,Tristan Mack Wilds,Jeff Lima,bathroom|classroom|dialectics|drugs|student
2208,47640,Comedy,Beerfest,Jay Chandrasekhar,Chris Moss,Owain Yeoman,Jay Chandrasekhar,beer|competition|germany|oktoberfest|prostitute
2209,47646,Crime|Drama|Musical,Idlewild,Bryan Barber,Cicely Tyson,Faizon Love,Bobb'e J. Thompson,gangster|playing piano|song and dance|speakeasy|written and directed by cast member
2210,47778,Drama,Quinceañera,Richard Glatzer,Emily Rios,Jesse Garcia,Alicia Sixtos,15th birthday|birthday|gay|party|security guard
2211,47808,Comedy|Drama,Mutual Appreciation,Andrew Bujalski,Andrew Bujalski,Kate Dollenmayer,Justin Rice,friendship|guitarist|mumblecore|musician|new york
2212,47815,Action|Drama,Crossover,Preston A. Whitmore II,Wesley Jonathan,Wayne Brady,Eva Marcille,african american|basketball|basketball movie|critically bashed|tv commercial
2213,47937,Comedy|Horror|Thriller,Severance,Christopher Smith,Danny Dyer,Toby Stephens,Laura Harris,blood splatter|eastern europe|female nudity|pine forest|team building
2214,47976,Comedy|Drama|Romance,Trust the Man,Bart Freundlich,Billy Crudup,Garry Shandling,Dagmara Dominczyk,actress|lesbianism|manhattan new york city|urination|watching pornography
2215,47997,Adventure|Comedy|Sci-Fi|Thriller,Idiocracy,Mike Judge,Anthony 'Citric' Campos,Patrick Fischler,David Herman,experiment|future|hibernation|stupidity|top secret
2216,48161,Drama,Gridiron Gang,Phil Joanou,Dwayne Johnson,Jurnee Smollett-Bell,Kevin Dunn,alliterative title|football|football coach|football practice|football team
2217,48304,Adventure|Drama|Thriller,Apocalypto,Mel Gibson,Rudy Youngblood,Dalia Hernández,Jonathan Brewer,jaguar|mayan|solar eclipse|tribe|village
2218,48319,Action|Adventure|Drama|War,Flyboys,Tony Bill,James Franco,Tyler Labine,Philip Winchester,american|france|military|pilot|training
2219,48322,Comedy|Documentary,Jackass Number Two,Jeff Tremaine,Bam Margera,Steve-O,Chris Pontius,blindfold|male frontal nudity|male rear nudity|pubic hair|vomiting
2220,48342,Comedy|Drama|Romance,Conversations with Other Women,Hans Canosa,Olivia Wilde,Thomas Lennon,Nora Zehetner,female frontal nudity|filming a wedding|lingerie slip|memory|wedding
